tweet_id,tweet_text,label,tvt,cv_fold,tt,tvt2,tvt2_1,tvt2_2,tvt2_3
760928376668454912,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL",unverified,test,1,training,training,training,training,validation
728013148788154368,report: caitlyn jenner will pose nude for sports illustrated URL URL,unverified,training,3,training,training,training,training,training
532297096356167680,so sad to learn big bank hank has passed away--the sugarhill gang rapper was 57. URL URL,true,training,1,test,training,training,testting,training
511918957255991296,three of five detainees swapped are now isis leaders: URL #talibanswap #tcot #ccot #usa #bowie URL,false,training,0,training,training,training,training,training
489975398151618560,a memorial for #mh17 victims forms near the netherlands embassy in kiev: URL (roman pilipey/epa) URL,false,training,1,training,training,training,training,training
764573523713011713,we've set the first-ever national standards limiting the amount of carbon pollution power plants can emit —@potus: URL,non-rumor,test,2,test,training,training,training,training
693673606279229440,how 2 little-known actors became the obamas URL URL,non-rumor,training,2,training,training,training,training,training
517053056211357696,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.,true,training,1,training,training,training,training,training
538760398003253248,karma🙀#ferguson protestor accidentally burns🔥down own house🏡 URL @sheepawoken @youngblkrepub #tcot URL,false,training,2,test,training,training,training,training
691656866972209152,"boss wants friendly, relaxed company culture in place by friday URL URL",non-rumor,training,0,training,validation,training,validation,training
552661209204260864,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,true,training,2,training,validation,training,validation,training
521821037726797824,breaking: patient being tested for ebola in kansas URL URL,false,validation,3,training,training,training,validation,training
525040767317082113,"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters: URL",true,training,2,test,testting,training,training,validation
723644048867774464,niagara falls turned purple on the day prince died: URL URL,unverified,validation,3,training,training,training,training,training
525300042207612928,pictured: kevin vickers moments after shooting dead canadian parliament attacker URL URL,true,training,2,training,training,training,training,testting
524948703850029056,breaking news: ottawa police confirm at least 3 separate shooting sites and multiple suspects - URL,true,training,1,test,validation,training,validation,validation
742050150307246080,shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL,unverified,training,2,training,training,training,training,training
427662266993889280,actor who portrayed marlboro man in cigarette ads in late 1970s dies from smoking-related disease: URL,true,training,1,training,validation,validation,validation,training
521835345059389440,north korea media says kim jong un has made appearance after 40+ days missing: URL URL,false,test,2,test,validation,testting,training,validation
520244836084228096,a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL,false,validation,2,training,training,training,training,training
516434071631974400,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot URL",unverified,training,1,training,training,testting,validation,validation
690431187916099584,"north korea says it has arrested a us student on charges of committing a ""hostile act"" URL",non-rumor,training,3,training,training,training,training,training
560207034545889281,how to say ‘i love you’: 1.) have my fries,false,training,0,training,training,testting,training,training
407169699559247872,"celebrities, friends and co-stars react to paul walker's tragic death. #rippaulwalker URL URL",true,validation,1,training,training,training,training,validation
